,PCA1,PCA2,experiment_sample,experiment,sample,PRO,ALT,culture,FL
47,2.0089728090292676,1.7689568219000742,"e4, 24C",e4,24C,Natl2A,ATCC,Co_Culture,0.42078205128205126
48,-2.5510030176796605,2.249803102498949,"e4, 25C",e4,25C,MIT0604,ATCC,Co_Culture,0.26470512820512826
49,-13.55589403254332,-1.0964198983345057,"e4, 2A",e4,2A,MIT9313,1A3,Co_Culture,0.1035897435897435
50,-13.708175571870964,-0.9089384693882279,"e4, 2C",e4,2C,MIT9313,1A3,Co_Culture,0.1014230769230768
51,3.3700477886746136,3.257378019963179,"e4, 3A",e4,3A,MIT9312,1A3,Co_Culture,0.3516538461538462
52,3.8045077035309456,3.2070672259826365,"e4, 3B",e4,3B,MIT9312,1A3,Co_Culture,0.35844871794871813
53,4.510131486179107,1.2381290120251012,"e4, 3C",e4,3C,MIT9312,1A3,Co_Culture,0.38389743589743575
54,4.5344896603244145,0.6661168870320354,"e4, 4A",e4,4A,Natl2A,1A3,Co_Culture,0.41811538461538444
55,2.8850401958639385,0.7420789932135318,"e4, 4B",e4,4B,Natl2A,1A3,Co_Culture,0.38057692307692303
56,4.574234657673521,0.9246736454761397,"e4, 4C",e4,4C,Natl2A,1A3,Co_Culture,0.41480769230769243
57,1.8031501281073257,2.2317232111418477,"e4, 5A",e4,5A,MIT0604,1A3,Co_Culture,0.325423076923077
58,1.6269002877270213,2.37866490438689,"e4, 5B",e4,5B,MIT0604,1A3,Co_Culture,0.3226282051282051
59,2.600905167499465,3.425759931052362,"e4, 5C",e4,5C,MIT0604,1A3,Co_Culture,0.3363717948717949
60,5.272247775060822,-4.328130760565658,"e4, 6A",e4,6A,MED4,DE,Co_Culture,0.453974358974359
61,2.548964202292249,-4.824916681389488,"e4, 6B",e4,6B,MED4,DE,Co_Culture,0.4119615384615385
62,2.949312332203261,-4.418040138855165,"e4, 6C",e4,6C,MED4,DE,Co_Culture,0.4087564102564103
63,-12.659353182542961,-1.280596389525283,"e4, 7A",e4,7A,MIT9313,DE,Co_Culture,0.11951282051282061
64,-13.5158382618293,-1.1800515299814769,"e4, 7B",e4,7B,MIT9313,DE,Co_Culture,0.10800000000000001
65,-11.135629827068863,-1.3203191644623995,"e4, 7C",e4,7C,MIT9313,DE,Co_Culture,0.1447179487179488
66,5.321732217029148,-2.3770486447265333,"e4, 8A",e4,8A,MIT9312,DE,Co_Culture,0.4420128205128203
67,9.198935031644961,-2.4335313008653365,"e4, 8B",e4,8B,MIT9312,DE,Co_Culture,0.5052435897435896
68,8.738261085036095,-2.656360550956051,"e4, 8C",e4,8C,MIT9312,DE,Co_Culture,0.5018333333333331
69,1.1712936594010759,0.7402487744735285,"e4, 9A",e4,9A,Natl2A,DE,Co_Culture,0.3796666666666667
70,-0.7888577523905443,1.2793988905056615,"e4, 9B",e4,9B,Natl2A,DE,Co_Culture,0.33311538461538465
71,-0.1343305020758982,1.3178218445869492,"e4, 9C",e4,9C,Natl2A,DE,Co_Culture,0.36006410256410254
