,PCA1,PCA2,experiment_sample,experiment,sample,PRO,ALT,culture,FL
45,0.37392696699623534,-4.016586891412294,"e5, 3C",e5,3C,MIT9312,1A3,Co_Culture,0.4969999999999998
46,-0.2620697928788172,-1.1987679456692455,"e5, 4A",e5,4A,Natl2A,1A3,Co_Culture,0.44430769230769235
47,-0.09466494287826667,0.17238161137813662,"e5, 4B",e5,4B,Natl2A,1A3,Co_Culture,0.5207692307692308
48,2.6924986620376234,-2.056161914761818,"e5, 4C",e5,4C,Natl2A,1A3,Co_Culture,0.4044153846153847
49,-3.038430681025702,0.5940470378223184,"e5, 5A",e5,5A,MIT0604,1A3,Co_Culture,0.327446153846154
50,-3.7925069342205524,0.2121548364266434,"e5, 5B",e5,5B,MIT0604,1A3,Co_Culture,0.33556923076923084
51,-3.3563005593153368,6.917546024356459,"e5, 5C",e5,5C,MIT0604,1A3,Co_Culture,0.40443076923076937
52,8.452490689435168,-2.455684529303214,"e5, 6A",e5,6A,MED4,DE,Co_Culture,0.7197692307692309
53,8.013480982355892,-1.1555969681365645,"e5, 6B",e5,6B,MED4,DE,Co_Culture,0.4552153846153845
54,9.370165452955627,-0.6766284060081866,"e5, 6C",e5,6C,MED4,DE,Co_Culture,0.5760153846153845
55,-4.629875470900669,-0.9369960236719962,"e5, 7A",e5,7A,MIT9313,DE,Co_Culture,0.18513846153846164
56,-4.209502478084274,-2.1109171820891013,"e5, 7B",e5,7B,MIT9313,DE,Co_Culture,0.1627538461538462
57,-5.318634305006503,-1.7048395205605942,"e5, 7C",e5,7C,MIT9313,DE,Co_Culture,0.11956923076923068
58,0.8520488952212145,-2.3463855939637215,"e5, 8A",e5,8A,MIT9312,DE,Co_Culture,0.31238461538461554
59,-0.4348572970924592,-3.3232890164311257,"e5, 8B",e5,8B,MIT9312,DE,Co_Culture,0.46963076923076935
60,-0.6524868053032287,-3.8711557655262077,"e5, 8C",e5,8C,MIT9312,DE,Co_Culture,0.4193076923076924
61,1.3820889477468115,-1.3696025734620798,"e5, 9A",e5,9A,Natl2A,DE,Co_Culture,0.30847692307692315
62,-0.15817973151589704,1.2216468822129145,"e5, 9B",e5,9B,Natl2A,DE,Co_Culture,0.586784615384615
63,2.189996649947758,3.9576601394630115,"e5, 9C",e5,9C,Natl2A,DE,Co_Culture,0.6120923076923077
