,PCA1,PCA2,experiment_sample,experiment,sample,PRO,ALT,culture,FL
23,-9.242543941547751,-0.21140939606508222,"e4, 17C",e4,17C,MIT9313,BS11,Co_Culture,0.07553846153846144
24,3.5352083797385703,-0.6145106587131567,"e4, 18A",e4,18A,MIT9312,BS11,Co_Culture,0.39787179487179497
25,9.174201563339688,7.574797835421865,"e4, 18B",e4,18B,MIT9312,BS11,Co_Culture,0.6097051282051276
26,9.469132381643243,0.18213236144978365,"e4, 18C",e4,18C,MIT9312,BS11,Co_Culture,0.5458589743589741
27,8.167041225511666,-0.2098384919643327,"e4, 19A",e4,19A,Natl2A,BS11,Co_Culture,0.4489230769230769
28,6.456549827846012,-0.3012716456983255,"e4, 19B",e4,19B,Natl2A,BS11,Co_Culture,0.41265384615384604
29,3.849016061009752,-2.687527037720672,"e4, 19C",e4,19C,Natl2A,BS11,Co_Culture,0.3333589743589745
30,-3.272092798900407,4.9613919323552125,"e4, 1A",e4,1A,MED4,1A3,Co_Culture,0.38243589743589734
31,-3.4122505002849044,3.7571910562440487,"e4, 1B",e4,1B,MED4,1A3,Co_Culture,0.3985128205128205
32,-2.6694123900409106,3.6764264192352023,"e4, 1C",e4,1C,MED4,1A3,Co_Culture,0.4188076923076919
33,-5.769136043016937,-0.506000056508697,"e4, 20A",e4,20A,MIT0604,BS11,Co_Culture,0.21332051282051298
34,-5.593493186786345,-0.6506875287324583,"e4, 20B",e4,20B,MIT0604,BS11,Co_Culture,0.25464102564102564
35,-4.509177290161685,-1.8308243535897912,"e4, 20C",e4,20C,MIT0604,BS11,Co_Culture,0.27962820512820524
36,2.4787357681512936,-0.9739689987169142,"e4, 21A",e4,21A,MED4,ATCC,Co_Culture,0.42825641025641004
37,3.463603552699826,-2.58639181194919,"e4, 21B",e4,21B,MED4,ATCC,Co_Culture,0.4175641025641026
38,3.482371830222167,-3.646825313465628,"e4, 21C",e4,21C,MED4,ATCC,Co_Culture,0.42328205128205126
39,-8.70355699328906,0.5964838868293854,"e4, 22A",e4,22A,MIT9313,ATCC,Co_Culture,0.12342307692307698
40,-8.77562959436819,0.35426202178320565,"e4, 22B",e4,22B,MIT9313,ATCC,Co_Culture,0.12137179487179497
41,-8.67154851440397,0.35623970357477514,"e4, 22C",e4,22C,MIT9313,ATCC,Co_Culture,0.11937179487179495
42,11.28337515956534,-4.443122816540984,"e4, 23A",e4,23A,MIT9312,ATCC,Co_Culture,0.5140128205128206
43,2.878893153208919,0.6244798504029048,"e4, 23B",e4,23B,MIT9312,ATCC,Co_Culture,0.43853846153846104
44,12.753075289027638,-6.15886978286712,"e4, 23C",e4,23C,MIT9312,ATCC,Co_Culture,0.540897435897436
45,7.7320683745713685,-5.080469150354075,"e4, 24A",e4,24A,Natl2A,ATCC,Co_Culture,0.4109102564102564
46,4.655095370002927,-2.8408573368942607,"e4, 24B",e4,24B,Natl2A,ATCC,Co_Culture,0.37493589743589745
47,8.16662714923712,-5.1913396377691825,"e4, 24C",e4,24C,Natl2A,ATCC,Co_Culture,0.42078205128205126
48,-4.502288329168984,-1.322189290334995,"e4, 25C",e4,25C,MIT0604,ATCC,Co_Culture,0.26470512820512826
49,-9.725742516344027,0.4208354327228053,"e4, 2A",e4,2A,MIT9313,1A3,Co_Culture,0.1035897435897435
50,-9.643258514281035,0.051289075339408415,"e4, 2C",e4,2C,MIT9313,1A3,Co_Culture,0.1014230769230768
51,-2.2061606742880957,-1.384060947647769,"e4, 3A",e4,3A,MIT9312,1A3,Co_Culture,0.3516538461538462
52,-1.9448015371236989,-1.3348213934821436,"e4, 3B",e4,3B,MIT9312,1A3,Co_Culture,0.35844871794871813
53,-0.408290617738368,-0.2685939518313468,"e4, 3C",e4,3C,MIT9312,1A3,Co_Culture,0.38389743589743575
54,4.340600407137799,0.1667546921169927,"e4, 4A",e4,4A,Natl2A,1A3,Co_Culture,0.41811538461538444
55,1.6501958902658653,0.13518716606506398,"e4, 4B",e4,4B,Natl2A,1A3,Co_Culture,0.38057692307692303
56,3.7751487884680204,-0.7425577629020782,"e4, 4C",e4,4C,Natl2A,1A3,Co_Culture,0.41480769230769243
57,-3.7078074757428197,-0.669478280371209,"e4, 5A",e4,5A,MIT0604,1A3,Co_Culture,0.325423076923077
58,-3.6384713863629683,-1.1830676940344378,"e4, 5B",e4,5B,MIT0604,1A3,Co_Culture,0.3226282051282051
59,-2.8927098323674727,-1.952716550769629,"e4, 5C",e4,5C,MIT0604,1A3,Co_Culture,0.3363717948717949
60,6.136568613136146,5.736341519902962,"e4, 6A",e4,6A,MED4,DE,Co_Culture,0.453974358974359
61,4.271230255157377,5.048699720459769,"e4, 6B",e4,6B,MED4,DE,Co_Culture,0.4119615384615385
62,3.150255478457449,5.406349920929241,"e4, 6C",e4,6C,MED4,DE,Co_Culture,0.4087564102564103
63,-9.245077027721148,0.6429477856783105,"e4, 7A",e4,7A,MIT9313,DE,Co_Culture,0.11951282051282061
64,-9.281001466848497,0.3836514002643699,"e4, 7B",e4,7B,MIT9313,DE,Co_Culture,0.10800000000000001
65,-8.459168519061656,0.5935208518437519,"e4, 7C",e4,7C,MIT9313,DE,Co_Culture,0.1447179487179488
66,4.610071172500678,1.811068726571183,"e4, 8A",e4,8A,MIT9312,DE,Co_Culture,0.4420128205128203
67,6.925521183764899,3.480808341703334,"e4, 8B",e4,8B,MIT9312,DE,Co_Culture,0.5052435897435896
68,7.133121510114532,4.129396069562426,"e4, 8C",e4,8C,MIT9312,DE,Co_Culture,0.5018333333333331
69,4.059600733583349,-0.9963076223681695,"e4, 9A",e4,9A,Natl2A,DE,Co_Culture,0.3796666666666667
70,1.1927735063543254,-0.86389308812254,"e4, 9B",e4,9B,Natl2A,DE,Co_Culture,0.33311538461538465
71,3.7947358468602053,-1.864104124876893,"e4, 9C",e4,9C,Natl2A,DE,Co_Culture,0.36006410256410254
